"comp","post_bugs","size","complexity","prior_changes","change_churn","prior_bugs","total","minor","major","ownership","entropy","review_rate","review_churn_rate","voters","minor_voters","major_voters","voter_ownership","self_reviews","too_quick","little_discussion","median_revspeed","mean_revspeed","median_discussion","mean_discussion","minor_wrote_no_major_revd","minor_wrote_no_owner_revd","median_voterscore","mean_voterscore","actors","minor_actors","major_actors","actor_ownership","owner_more_author","median_maxexp","mean_maxexp","median_minexp","mean_minexp","subsystem"
"qtquick1.examples/declarative/tutorials/gettingStarted/filedialog",0,180,0.16666666712963,1,564,1,1,0,1,1,0,1,1,3,0,3,1,0,1,0,5.97313492459802,5.97313492459802,0.000343997248022016,0.000343997248022016,0,0,0,0,6,0,6,1,0,1,1,0.954545454545455,0.954545454545455,"qtquick1"
"qtquick1.examples/declarative/tutorials/gettingStarted/parts/part5/filedialog",0,164,0.182926829766508,1,562,1,1,0,1,1,0,1,1,3,0,3,1,0,1,0,5.97313492459802,5.97313492459802,0.000343997248022016,0.000343997248022016,0,0,0,0,6,0,6,1,0,1,1,0.954545454545455,0.954545454545455,"qtquick1"
"qtquick1.examples/declarative/tutorials/samegame/samegame2",0,63,0,1,63,0,1,0,1,1,0,1,1,2,0,2,1,0,1,0,0.00757981546895207,0.00757981546895207,4.82560271777945e-06,4.82560271777945e-06,0,0,0,0,3,0,3,1,1,1,1,0.909090909090909,0.909090909090909,"qtquick1"
"qtquick1.examples/declarative/tutorials/samegame/samegame3",0,174,0,1,174,0,1,0,1,1,0,1,1,2,0,2,1,0,1,0,0.00757981546895207,0.00757981546895207,4.82560271777945e-06,4.82560271777945e-06,0,0,0,0,3,0,3,1,1,1,1,0.909090909090909,0.909090909090909,"qtquick1"
"qtquick1.examples/declarative/tutorials/samegame/samegame4/content",0,225,0,1,225,0,1,0,1,1,0,1,1,2,0,2,1,0,1,0,0.00757981546895207,0.00757981546895207,4.82560271777945e-06,4.82560271777945e-06,0,0,0,0,3,0,3,1,1,1,1,0.909090909090909,0.909090909090909,"qtquick1"
"qtquick1.examples/declarative/twitter",0,9,0.111111120987654,1,55,1,1,0,1,1,0,1,1,3,0,3,1,0,1,0,5.97313492459802,5.97313492459802,0.000343997248022016,0.000343997248022016,0,0,0,0,6,0,6,1,0,1,1,0.954545454545455,0.954545454545455,"qtquick1"
"qtquick1.examples/declarative/ui-components/dialcontrol",0,9,0.111111120987654,5,74,0,2,0,2,0.8,1,1,1,6,0,6,1,0,5,3,0.350140056022409,0.622408040740456,0.00044762757385855,0.000342625874546598,0,0,0,0,9,0,9,1,0,1,1,0.909090909090909,0.909090909090909,"qtquick1"
"qtquick1.examples/declarative/ui-components/flipable",0,9,0.111111120987654,5,74,0,2,0,2,0.8,1,1,1,6,0,6,1,0,5,3,0.350140056022409,0.622408040740456,0.00044762757385855,0.000342625874546598,0,0,0,0,9,0,9,1,0,1,1,0.909090909090909,0.909090909090909,"qtquick1"
"qtquick1.examples/declarative/ui-components/main",0,9,0.111111120987654,5,74,0,2,0,2,0.8,1,1,1,6,0,6,1,0,5,3,0.350140056022409,0.622408040740456,0.00044762757385855,0.000342625874546598,0,0,0,0,9,0,9,1,0,1,1,0.909090909090909,0.909090909090909,"qtquick1"
"qtquick1.examples/declarative/ui-components/progressbar",0,9,0.111111120987654,5,74,0,2,0,2,0.8,1,1,1,6,0,6,1,0,5,3,0.350140056022409,0.622408040740456,0.00044762757385855,0.000342625874546598,0,0,0,0,9,0,9,1,0,1,1,0.909090909090909,0.909090909090909,"qtquick1"
"qtquick1.examples/declarative/ui-components/scrollbar",0,9,0.111111120987654,5,72,0,2,0,2,0.8,1,1,1,6,0,6,1,0,5,3,0.350140056022409,0.622408040740456,0.00044762757385855,0.000342625874546598,0,0,0,0,9,0,9,1,0,1,1,0.909090909090909,0.909090909090909,"qtquick1"
"qtquick1.examples/declarative/ui-components/searchbox",0,9,0.111111120987654,5,72,0,2,0,2,0.8,1,1,1,6,0,6,1,0,5,3,0.350140056022409,0.622408040740456,0.00044762757385855,0.000342625874546598,0,0,0,0,9,0,9,1,0,1,1,0.909090909090909,0.909090909090909,"qtquick1"
"qtquick1.examples/declarative/ui-components/slideswitch",0,9,0.111111120987654,5,74,0,2,0,2,0.8,1,1,1,6,0,6,1,0,5,3,0.350140056022409,0.622408040740456,0.00044762757385855,0.000342625874546598,0,0,0,0,9,0,9,1,0,1,1,0.909090909090909,0.909090909090909,"qtquick1"
"qtquick1.examples/declarative/ui-components/spinner",0,9,0.111111120987654,5,72,0,2,0,2,0.8,1,1,1,6,0,6,1,0,5,3,0.350140056022409,0.622408040740456,0.00044762757385855,0.000342625874546598,0,0,0,0,9,0,9,1,0,1,1,0.909090909090909,0.909090909090909,"qtquick1"
"qtquick1.examples/declarative/ui-components/tabwidget",0,9,0.111111120987654,5,72,0,2,0,2,0.8,1,1,1,6,0,6,1,0,5,3,0.350140056022409,0.622408040740456,0.00044762757385855,0.000342625874546598,0,0,0,0,9,0,9,1,0,1,1,0.909090909090909,0.909090909090909,"qtquick1"
"qtquick1.examples/declarative/xml/xmlhttprequest-example",0,9,0.111111120987654,5,74,0,2,0,2,0.8,1,1,1,6,0,6,1,0,5,3,0.350140056022409,0.622408040740456,0.00044762757385855,0.000342625874546598,0,0,0,0,9,0,9,1,0,1,1,0.909090909090909,0.909090909090909,"qtquick1"
"qtquick1.src/declarative",0,2,0,5,507,1,4,0,4,0.4,0.957313595190827,1,1,11,0,11,1,0,0,1,1460.55657601383,1460.55657601383,0.063017063081696,0.063017063081696,0,0,0,0,17,0,17,1,0,1,1,0.983870967741935,0.956430666108085,"qtquick1"
"qtquick1.src/declarative/debugger",4,3906,0.167178699458086,19,8702,2,8,0,8,0.315789473684211,0.995540955966278,1,1,20,7,13,1,3,9,6,27.5,607.998531461415,0.00595238095238095,0.037870357107758,0,0,0,0.0631578947368421,28,9,19,1,0,1,1,1,0.973043085946312,"qtquick1"
"qtquick1.src/declarative/graphicsitems",2,23453,0.208246279797006,43,47341,5,25,21,4,0.162790697674419,0.991881664386177,1,1,38,27,11,1,3,13,18,182.125,2038.17679981675,0.0212765957446809,0.113647533652928,20,28,0.0465116279069767,0.0603661553686294,59,43,16,0.983870967741935,0,1,0.9815296566077,0.983870967741935,0.956775274673298,"qtquick1"
"qtquick1.src/declarative/qml",10,27204,0.197654756656383,49,60114,4,25,21,4,0.122448979591837,0.990525244676339,1,1,40,26,14,1,6,13,15,155.200152207002,9685.97736720203,0.0555555555555556,0.111170909212993,26,27,0.0408163265306122,0.0412164865946379,59,40,19,1,0,1,1,1,0.987306242144952,"qtquick1"
"qtquick1.src/declarative/qml/parser",0,7131,0.195344271501958,8,12183,0,5,0,5,0.5,0.995971525392331,1,1,7,0,7,1,0,6,3,0.475017863170307,142.097339358206,0.000570421727705991,0.00264263773107996,0,0,0,0,13,0,13,1,0,1,1,0.909090909090909,0.935809710003258,"qtquick1"
"qtquick1.src/declarative/qml/rewriter",0,186,0.177419355280957,6,432,0,3,0,3,0.666666666666667,1,1,1,6,0,6,1,1,5,3,0.475017863170307,54.6943786964373,0.000484637991415451,0.000546754581975875,0,0,0,0,14,0,14,1,0,1,1,0.909090909090909,0.927785923753666,"qtquick1"
"qtquick1.src/declarative/util",2,12574,0.185541593771389,19,26962,0,13,0,13,0.263157894736842,0.996508153328178,1,1,27,0,27,1,1,6,6,149.450076103501,3318.10820458258,0.00329743988929251,0.047778112960723,0,0,0,0.0609418282548476,39,21,18,1,0,1,1,0.983870967741935,0.969384164222874,"qtquick1"
"qtquick1.src/doc/src/snippets/declarative",0,49,0,1,49,0,1,0,1,1,1,1,1,3,0,3,1,0,1,0,0.238863454690793,0.238863454690793,0.00065402223675605,0.00065402223675605,0,0,0,0,4,0,4,1,1,1,1,1,1,"qtquick1"
"qtquick1.src/doc/src/snippets/declarative/codingconventions",0,9,0,1,9,0,1,0,1,1,0,1,1,3,0,3,1,0,1,0,0.238863454690793,0.238863454690793,0.00065402223675605,0.00065402223675605,0,0,0,0,4,0,4,1,1,1,1,1,1,"qtquick1"
"qtquick1.src/doc/src/snippets/declarative/integrating-javascript",0,47,0,1,47,0,1,0,1,1,1,1,1,3,0,3,1,0,1,0,0.238863454690793,0.238863454690793,0.00065402223675605,0.00065402223675605,0,0,0,0,6,0,6,1,0,1,1,0.954545454545455,0.954545454545455,"qtquick1"
"qtquick1.src/doc/src/snippets/declarative/integrating-javascript/includejs",0,97,0,1,97,0,1,0,1,1,1,1,1,3,0,3,1,0,1,0,0.238863454690793,0.238863454690793,0.00065402223675605,0.00065402223675605,0,0,0,0,6,0,6,1,0,1,1,0.954545454545455,0.954545454545455,"qtquick1"
"qtquick1.src/doc/src/snippets/declarative/qtbinding/context",0,9,0.111111120987654,1,56,0,1,0,1,1,1,1,1,3,0,3,1,0,1,0,0.238863454690793,0.238863454690793,0.00065402223675605,0.00065402223675605,0,0,0,0,6,0,6,1,0,1,1,0.954545454545455,0.954545454545455,"qtquick1"
"qtquick1.src/doc/src/snippets/declarative/qtbinding/context-advanced",0,17,0.117647064013841,1,112,0,1,0,1,1,1,1,1,3,0,3,1,0,1,0,0.238863454690793,0.238863454690793,0.00065402223675605,0.00065402223675605,0,0,0,0,6,0,6,1,0,1,1,0.954545454545455,0.954545454545455,"qtquick1"
"qtquick1.src/doc/src/snippets/declarative/qtbinding/enums",0,40,0.10000000225,1,141,0,1,0,1,1,1,1,1,3,0,3,1,0,1,0,0.238863454690793,0.238863454690793,0.00065402223675605,0.00065402223675605,0,0,0,0,6,0,6,1,0,1,1,0.954545454545455,0.954545454545455,"qtquick1"
"qtquick1.src/doc/src/snippets/declarative/qtbinding/functions-cpp",0,21,0.142857146938775,1,116,0,1,0,1,1,1,1,1,3,0,3,1,0,1,0,0.238863454690793,0.238863454690793,0.00065402223675605,0.00065402223675605,0,0,0,0,6,0,6,1,0,1,1,0.954545454545455,0.954545454545455,"qtquick1"
"qtquick1.src/doc/src/snippets/declarative/qtbinding/functions-qml",0,14,0.0714285780612244,1,63,0,1,0,1,1,1,1,1,3,0,3,1,0,1,0,0.238863454690793,0.238863454690793,0.00065402223675605,0.00065402223675605,0,0,0,0,6,0,6,1,0,1,1,0.954545454545455,0.954545454545455,"qtquick1"
"qtquick1.src/doc/src/snippets/declarative/qtbinding/loading",0,25,0.12000000352,1,90,0,1,0,1,1,1,1,1,3,0,3,1,0,1,0,0.238863454690793,0.238863454690793,0.00065402223675605,0.00065402223675605,0,0,0,0,6,0,6,1,0,1,1,0.954545454545455,0.954545454545455,"qtquick1"
"qtquick1.src/doc/src/snippets/declarative/qtbinding/newelements",0,21,0.142857146938775,1,118,0,1,0,1,1,1,1,1,3,0,3,1,0,1,0,0.238863454690793,0.238863454690793,0.00065402223675605,0.00065402223675605,0,0,0,0,6,0,6,1,0,1,1,0.954545454545455,0.954545454545455,"qtquick1"
"qtquick1.src/doc/src/snippets/declarative/qtbinding/properties-cpp",0,31,0.064516132049948,1,129,0,1,0,1,1,1,1,1,3,0,3,1,0,1,0,0.238863454690793,0.238863454690793,0.00065402223675605,0.00065402223675605,0,0,0,0,6,0,6,1,0,1,1,0.954545454545455,0.954545454545455,"qtquick1"
"qtquick1.src/doc/src/snippets/declarative/qtbinding/properties-qml",0,12,0.0833333409722222,1,61,0,1,0,1,1,1,1,1,3,0,3,1,0,1,0,0.238863454690793,0.238863454690793,0.00065402223675605,0.00065402223675605,0,0,0,0,6,0,6,1,0,1,1,0.954545454545455,0.954545454545455,"qtquick1"
"qtquick1.src/doc/src/snippets/declarative/qtbinding/resources",0,8,0.1250000109375,1,57,0,1,0,1,1,1,1,1,3,0,3,1,0,1,0,0.238863454690793,0.238863454690793,0.00065402223675605,0.00065402223675605,0,0,0,0,6,0,6,1,0,1,1,0.954545454545455,0.954545454545455,"qtquick1"
"qtquick1.src/doc/src/snippets/declarative/qtbinding/signals-cpp",0,38,0.0789473708448753,1,145,0,1,0,1,1,1,1,1,3,0,3,1,0,1,0,0.238863454690793,0.238863454690793,0.00065402223675605,0.00065402223675605,0,0,0,0,6,0,6,1,0,1,1,0.954545454545455,0.954545454545455,"qtquick1"
"qtquick1.src/doc/src/snippets/declarative/qtbinding/signals-qml",0,18,0.0555555608024691,1,110,0,1,0,1,1,1,1,1,3,0,3,1,0,1,0,0.238863454690793,0.238863454690793,0.00065402223675605,0.00065402223675605,0,0,0,0,6,0,6,1,0,1,1,0.954545454545455,0.954545454545455,"qtquick1"
"qtquick1.src/doc/src/snippets/declarative/qtbinding/variantlistmap",0,15,0.0666666728888888,1,67,0,1,0,1,1,1,1,1,3,0,3,1,0,1,0,0.238863454690793,0.238863454690793,0.00065402223675605,0.00065402223675605,0,0,0,0,6,0,6,1,0,1,1,0.954545454545455,0.954545454545455,"qtquick1"
"qtquick1.src/doc/src/snippets/declarative/visualdatamodel_rootindex",0,10,0.100000009,1,62,0,1,0,1,1,1,1,1,3,0,3,1,0,1,0,0.238863454690793,0.238863454690793,0.00065402223675605,0.00065402223675605,0,0,0,0,6,0,6,1,0,1,1,0.954545454545455,0.954545454545455,"qtquick1"
"qtquick1.src/imports/folderlistmodel",0,310,0.200000000258064,11,884,0,8,0,8,0.363636363636364,0.974484837920167,1,1,15,0,15,1,0,5,5,27.5,98.9855597079359,0.00076103500761035,0.00454926818428471,0,0,0,0.0495867768595041,22,0,22,1,0,1,1,0.909090909090909,0.940333859688698,"qtquick1"
"qtquick1.src/imports/gestures",0,178,0.162921348784876,9,666,0,6,0,6,0.444444444444444,0.986368427858586,1,1,13,0,13,1,0,5,4,1.85377499253954,52.051758785771,0.000700280112044818,0.00177588458478743,0,0,0,0.0740740740740741,20,0,20,1,0,1,1,0.909090909090909,0.937749933351106,"qtquick1"
"qtquick1.src/imports/particles",0,829,0.172496984418275,9,1812,0,6,0,6,0.444444444444444,1,1,1,13,0,13,1,1,5,4,1.85377499253954,52.051758785771,0.000700280112044818,0.00177588458478743,0,0,0,0.0740740740740741,20,0,20,1,0,1,1,0.909090909090909,0.937749933351106,"qtquick1"
"qtquick1.src/imports/shaders",0,1130,0.209734513344271,14,3028,0,10,0,10,0.285714285714286,0.972553691925302,1,1,23,0,23,1,1,5,5,87.9310678837515,557.986010510305,0.00192155746371844,0.0105534626403231,0,0,0,0.0357142857142857,29,0,29,1,0,1,1,0.946480938416422,0.951521260997067,"qtquick1"
"qtquick1.src/imports/shaders/scenegraph",1,273,0.139194139509453,5,540,0,3,0,3,0.6,1,1,1,7,0,7,1,1,4,2,0.350140056022409,161.92688815195,0.000521648408972353,0.00370137622184385,0,0,0,0,17,0,17,1,0,1,1,0.909090909090909,0.939149560117302,"qtquick1"
"qtquick1.src/imports/webview",0,867,0.213379469525562,3,1733,0,3,0,3,0.333333333333333,0.991624464267297,1,1,7,0,7,1,0,2,1,3.01844262295082,84.272636753069,0.000630517023959647,0.00140512132995976,0,0,0,0,16,0,16,1,0,1,1,0.983870967741935,0.957184750733138,"qtquick1"
"qtquick1.src/plugins/platforms/uikit/examples/share/qmlapplicationviewer",0,105,0.142857143673469,6,616,0,3,0,3,0.666666666666667,0.987754442041359,1,1,8,0,8,1,0,5,3,0.475017863170307,6.04447648300577,0.000484637991415451,0.000457875922687488,0,0,0,0,12,0,12,1,0,1,1,0.909090909090909,0.909090909090909,"qtquick1"
"qtquick1.src/plugins/qdeclarativeview",0,78,0.179487180539119,4,307,1,4,0,4,0.25,0.977069649636774,1,1,8,0,8,1,0,1,0,68.4298483715564,525.665086603116,0.00295608747193987,0.126487730654755,0,0,0.25,0.1875,11,0,11,1,0,1,1,0.909090909090909,0.945454545454545,"qtquick1"
"qtquick1.src/plugins/qmltooling/qmldbg_inspector",0,1050,0.169523809602902,10,2913,1,6,0,6,0.4,0.986514215614483,1,1,12,0,12,1,0,6,5,4.27410971849199,36.0042784823961,0.000867203137718376,0.0292231382520252,0,0,0,0.06,16,0,16,1,0,1,1,0.909090909090909,0.942148760330578,"qtquick1"
"qtquick1.src/plugins/qmltooling/qmldbg_inspector/editor",0,1583,0.164245104285266,8,5753,0,5,0,5,0.5,0.983165882709593,1,1,10,0,10,1,0,6,4,1.22683533142887,194.991086830853,0.000610964260508585,0.00925041177293349,0,0,0,0,15,0,15,1,0,1,1,0.909090909090909,0.927500814597589,"qtquick1"
"qtquick1.src/plugins/qmltooling/qmldbg_tcp_qtquick1",0,146,0.14383561702477,3,379,0,3,0,3,0.333333333333333,0.990238170143454,1,1,10,0,10,1,0,2,0,1.31036513545347,11.5886111663797,0.00103412616339193,0.00153548091437502,0,0,0,0,14,0,14,1,0,1,1,0.909090909090909,0.931818181818182,"qtquick1"
"qtquick1.tools/designer/src/plugins/qdeclarativeview",0,78,0.179487180539119,7,317,0,4,0,4,0.571428571428571,0.980249797501832,1,1,8,0,8,1,1,5,4,0.599895670318206,10.6401635160458,0.000521648408972353,0.0208006283418954,0,0,0,0.0408163265306122,12,0,12,1,0,1,1,0.909090909090909,0.920454545454545,"qtquick1"
"qtquick1.tools/qml",3,2568,0.202102803769389,20,5897,1,11,7,4,0.2,0.945371395089175,1,1,25,16,9,1,1,8,10,169.370376241809,908.135226694114,0.0138888888888889,0.0870592569151685,5,5,0,0.0428571428571429,37,20,17,1,0,1,1,1,0.978400631626438,"qtquick1"
"qtquick1.tools/qmlplugindump",1,658,0.180851063954278,8,1249,2,6,0,6,0.375,0.950187522337614,1,1,12,0,12,1,0,1,2,329.070464902722,1730.02085407775,0.0327380952380952,0.143855031506773,0,0,0,0,18,0,18,1,0,1,1,1,0.973740335910424,"qtquick1"
"qtrepotools.util/fixnonlatin1",0,103,0,5,55,0,2,0,2,0.6,1,1,1,6,0,6,1,0,0,4,454.875,6424.14114583333,0.25,0.252083333333333,0,0,0,0,8,0,8,1,0,1,1,1,1,"qtrepotools"
"qtrepotools.util/normalize",0,194,0,4,55,0,2,0,2,0.75,1,1,1,5,0,5,1,0,0,3,783.0625,7984.634765625,0.25,0.190104166666667,0,0,0,0,8,0,8,1,0,1,1,1,1,"qtrepotools"
"qtscript.examples/script/calculator",0,309,0.00323624627726982,4,18,0,2,0,2,0.75,1,1,1,6,0,6,1,0,3,2,2.68403656126482,30.9965923629433,0.00164109121909633,0.00130134605254143,0,0,0,0,9,0,9,1,0,1,1,1,1,"qtscript"
"qtscript.examples/script/context2d",1,1667,0.191961607726937,4,198,0,2,0,2,0.75,1,1,1,6,0,6,1,0,3,2,2.68403656126482,30.9965923629433,0.00164109121909633,0.00130134605254143,0,0,0,0,11,0,11,1,0,1,1,1,1,"qtscript"
"qtscript.examples/script/context2d/scripts",0,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"qtscript"
"qtscript.examples/script/customclass",0,354,0.169491525658336,5,96,0,3,0,3,0.6,1,1,1,7,0,7,1,1,4,2,4.33818181818182,25.7472738903547,0.00181159420289855,0.0343744101753665,0,0,0.2,0.12,10,0,10,1,0,1,1,1,1,"qtscript"
"qtscript.examples/script/defaultprototypes",0,115,0.130434783364839,4,54,0,2,0,2,0.75,1,1,1,6,0,6,1,0,3,2,2.68403656126482,30.9965923629433,0.00164109121909633,0.00130134605254143,0,0,0,0,9,0,9,1,0,1,1,1,1,"qtscript"
"qtscript.examples/script/helloscript",0,34,0.0588235321799308,4,18,0,2,0,2,0.75,1,1,1,6,0,6,1,1,3,2,2.68403656126482,30.9965923629433,0.00164109121909633,0.00130134605254143,0,0,0,0,9,0,9,1,0,1,1,1,1,"qtscript"
"qtscript.examples/script/marshal",0,47,0.191489363422363,4,18,0,2,0,2,0.75,1,1,1,6,0,6,1,1,3,2,2.68403656126482,30.9965923629433,0.00164109121909633,0.00130134605254143,0,0,0,0,9,0,9,1,0,1,1,1,1,"qtscript"
"qtscript.examples/script/qscript",1,125,0.1920000006464,5,28,1,3,0,3,0.6,1,1,1,8,0,8,1,1,4,2,4.33818181818182,26.6772738903547,0.00181159420289855,0.0210410768420331,0,0,0,0,14,0,14,1,0,1,1,1,1,"qtscript"
"qtscript.examples/script/qsdbg",0,811,0.188655980371312,5,93,1,3,0,3,0.6,1,1,1,8,0,8,1,1,3,2,4.33818181818182,247.756533149614,0.00181159420289855,0.0677077435086998,0,0,0,0,12,0,12,1,0,1,1,1,1,"qtscript"
"qtscript.examples/script/qstetrix",0,589,0.0339558575494133,4,54,0,2,0,2,0.75,1,1,1,6,0,6,1,0,3,2,2.68403656126482,30.9965923629433,0.00164109121909633,0.00130134605254143,1,1,0,0,11,0,11,1,0,1,1,1,1,"qtscript"
"qtscript.src/3rdparty/ce-compat",2,442,0.212669683436048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,1,1,1,1,1,1,"qtscript"
"qtscript.src/3rdparty/javascriptcore/JavaScriptCore",1,329,0.191489361947876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,1,1,1,1,1,"qtscript"
"qtscript.src/3rdparty/javascriptcore/JavaScriptCore/API",0,2145,0.229370629406556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"qtscript"
"qtscript.src/3rdparty/javascriptcore/JavaScriptCore/bytecode",0,1827,0.274220032880448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"qtscript"
"qtscript.src/3rdparty/javascriptcore/JavaScriptCore/bytecompiler",0,3358,0.254913639093064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"qtscript"
"qtscript.src/3rdparty/javascriptcore/JavaScriptCore/debugger",0,238,0.260504201991385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"qtscript"
"qtscript.src/3rdparty/javascriptcore/JavaScriptCore/generated",0,4500,0.110444444464212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"qtscript"
"qtscript.src/3rdparty/javascriptcore/JavaScriptCore/interpreter",2,2970,0.234006734032525,1,2,0,1,0,1,1,1,1,1,2,0,2,1,1,0,0,143.371428571429,143.371428571429,0.00840336134453781,0.00840336134453781,0,0,0,0,9,0,9,1,0,1,1,1,1,"qtscript"
"qtscript.src/3rdparty/javascriptcore/JavaScriptCore/jit",1,11,0.545454549586777,3,91,2,3,0,3,0.333333333333333,1,0,0,5,0,5,1,0,0,0,0,0,0,0,0,0,0,0.111111111111111,13,0,13,1,0,1,1,1,1,"qtscript"
"qtscript.src/3rdparty/javascriptcore/JavaScriptCore/os-win32",0,56,0.142857144387755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"qtscript"
"qtscript.src/3rdparty/javascriptcore/JavaScriptCore/parser",0,3446,0.19268717355796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"qtscript"
"qtscript.src/3rdparty/javascriptcore/JavaScriptCore/pcre",0,5924,0.164247130331461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,3,1,1,1,1,1,1,"qtscript"
"qtscript.src/3rdparty/javascriptcore/JavaScriptCore/profiler",0,726,0.323691460148252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"qtscript"
"qtscript.src/3rdparty/javascriptcore/JavaScriptCore/runtime",2,19073,0.288942484143612,9,68,0,7,0,7,0.333333333333333,0.978495736085595,1,1,18,0,18,1,3,0,1,1729.49635714286,6672.41732343223,0.0530753968253968,0.0889939975333966,0,0,0,0.12037037037037,26,0,26,1,0,1,1,1,1,"qtscript"
"qtscript.src/3rdparty/javascriptcore/JavaScriptCore/wtf",3,10103,0.271008611310789,9,64,2,6,0,6,0.222222222222222,1,1,1,19,0,19,1,1,0,0,2186.332,21097.0310428571,0.166666666666667,0.206,0,0,0.222222222222222,0.174603174603175,28,0,28,1,0,1,1,1,1,"qtscript"
"qtscript.src/3rdparty/javascriptcore/JavaScriptCore/wtf/android",0,15,0.133333339111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"qtscript"
"qtscript.src/3rdparty/javascriptcore/JavaScriptCore/wtf/qt",0,219,0.273972603071245,1,2,0,1,0,1,1,1,1,1,2,0,2,1,0,0,0,1399.58333333333,1399.58333333333,0.166666666666667,0.166666666666667,0,0,0,0,5,0,5,1,1,1,1,1,1,"qtscript"
"qtscript.src/3rdparty/javascriptcore/JavaScriptCore/wtf/symbian",0,64,0.125000001367188,2,16,0,2,0,2,0.5,1,1,1,3,0,3,1,1,1,0,700.306612318841,700.306612318841,0.0842391304347826,0.0842391304347826,0,0,0,0,7,0,7,1,0,1,1,1,1,"qtscript"
"qtscript.src/3rdparty/javascriptcore/JavaScriptCore/wtf/unicode",0,267,0.295880150076449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"qtscript"
"qtscript.src/3rdparty/javascriptcore/JavaScriptCore/wtf/unicode/glib",0,313,0.169329073747818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"qtscript"
"qtscript.src/3rdparty/javascriptcore/JavaScriptCore/wtf/unicode/icu",0,243,0.21810699620654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"qtscript"
"qtscript.src/3rdparty/javascriptcore/JavaScriptCore/wtf/unicode/qt4",0,191,0.141361256994052,2,190,0,1,0,1,1,0,1,1,4,0,4,1,0,0,0,1091.06356382979,1091.06356382979,0.252659574468085,0.252659574468085,0,0,0,0,5,0,5,1,1,1,1,1,1,"qtscript"
"qtscript.src/3rdparty/javascriptcore/JavaScriptCore/wtf/unicode/wince",0,246,0.16666666700542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"qtscript"
"qtscript.src/3rdparty/javascriptcore/JavaScriptCore/wtf/wince",0,269,0.234200743779108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"qtscript"
"qtscript.src/plugins/script/qtdbus",0,364,0.162087912318108,7,119,0,5,0,5,0.428571428571429,1,1,1,10,0,10,1,1,4,4,12.8095238095238,840.946906320241,0.00181818181818182,0.0316619936626767,0,0,0,0.0204081632653061,15,0,15,1,0,1,1,1,1,"qtscript"
"qtscript.src/script/api",7,6887,0.203136343847784,32,1006,3,13,6,7,0.34375,0.953327288251499,1,1,16,6,10,1,3,7,13,162.005158730159,23457.2651713033,0.0194339622641509,0.134263521924117,6,7,0,0.113175675675676,30,16,14,1,0,1,1,1,1,"qtscript"
"qtscript.src/script/bridge",1,4151,0.192724644683384,23,870,2,8,5,3,0.565217391304348,0.945915670569176,1,1,16,9,7,1,3,5,8,189.785542168675,2975.22231997181,0.02,0.0609218028106736,2,3,0.0434782608695652,0.141776937618147,20,9,11,1,0,1,1,1,1,"qtscript"
